"","lfdn","v_14","v_15","v_16","v_23","v_28","v_29","v_30","v_31","v_32","v_33","v_34","v_35","v_36","v_37","v_38","v_39","v_41","v_42","v_43","v_44","v_45","v_46","v_47","v_48","v_49","v_50","v_51","v_52","v_53","v_54","v_57","v_58","v_59","v_60","v_61","v_62","v_63","v_64","v_65","v_66","v_67","v_69","v_71","v_72","v_73","v_161","c_0031","c_0032","v_74","v_77","c_0013","v_173","v_174","v_175","v_176","v_167","v_182","v_183","v_184","v_185","v_186","v_187","v_96","v_99","v_100","v_101","v_102","v_103","v_104","v_105","v_106","v_107","v_108","v_111","v_112","v_113","v_114","v_115","v_116","v_117","v_118","v_119","v_120","v_121","v_124","v_125","v_126","v_127","v_128","v_129","v_130","v_131","v_132","v_133","v_134","v_135","v_140","v_142","v_144","v_145","v_146","v_147","v_148","v_149","v_150","v_151","v_152","v_153","v_154","v_155","v_156","v_157","date","education","casmin","eduyears","einwohner","city","qkm","distance_km","distance_km_raw"
"15286",17937,1,46,1,"1",2,NA,1,2,NA,3,0,0,0,1,0,0,2,3,2,5,1,1,1,5,3,1,5,3,3,1,0,3,3,3,3,1,3,3,4,1,9,9,NA,5,5,5,"4","7",5,5,8,9,0,5,0,0,1,2,4,2,1,3,3,6,2,5,5,5,0,5,0,0,1,4,NA,NA,NA,1,0,0,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,1,3,5,3,2,1,1,1,2,0,0,-99,1,5,1,18705,3,4,0.277777777777778,34612,"74889 Sinsheim",126.933782,0.0307445755091548,1.94297476473484
"15287",17938,1,40,1,"6",2,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,3,1,3,2,4,2,1,5,3,6,1,5,8,2,3,2,1,2,2,5,1,5,5,2,7,5,5,"4","7",7,7,1,8,0,5,0,0,2,2,3,2,4,3,3,5,2,5,6,7,8,9,1,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,0,1,-66,-66,1,1,1,2,0,1,2100,0,NA,2,18705,3,4,0.277777777777778,14409,"20257 Hamburg",0.701082,0.0344556273328321,2.17183321647489
"15288",17939,1,33,1,"10",2,NA,4,1,2,1,NA,NA,NA,NA,NA,NA,2,3,1,2,1,3,2,2,1,1,7,3,6,1,4,0,0,1,1,2,1,4,3,1,1,9,NA,0,4,1,"4","7",10,10,3,10,6,4,0,-5,1,2,2,1,1,3,2,1,2,8,5,2,0,0,0,0,11,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,1,NA,NA,-66,NA,NA,2,-66,3,1,1,3,1,1,1,1,1,2,0,1,2000,0,NA,1,18705,3,4,0.277777777777778,49737,"52525 Waldfeucht, Heinsberg",122.516274,0.245986551914393,15.2168248239772
"15289",17940,1,49,1,"3",2,NA,1,2,NA,3,0,0,0,1,0,0,2,1,1,4,1,2,2,3,4,1,7,2,5,2,1,3,3,3,3,2,3,3,7,2,NA,9,NA,7,3,5,"4","7",7,7,3,9,0,3,0,-2,2,2,3,2,2,4,3,5,2,8,6,8,7,6,5,1,6,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,4,NA,NA,-66,NA,NA,2,-66,4,7,0,2,0,-66,3,NA,2,NA,0,0,-99,0,3,2,18705,4,5,0.277777777777778,20238,"13585 Berlin Spandau",2.684633,0.0998965839222634,6.20753972692839
"15290",17941,1,51,1,"10",2,NA,3,99,NA,1,NA,NA,NA,NA,NA,NA,2,2,5,3,2,2,2,3,3,1,5,3,5,1,6,5,2,3,2,2,2,3,3,1,7,7,3,5,5,7,"4","7",7,6,4,8,2,2,0,-2,2,2,3,2,3,3,3,5,2,2,0,4,8,4,0,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,1,0,1,-66,-66,1,2,1,2,1,1,2300,0,NA,1,18705,5,6,0.388888888888889,27004,"51491 Overath",68.838097,0.21019079756023,13.0093210461822
"15291",17943,1,37,1,"2",2,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,3,3,1,2,4,2,4,1,5,2,5,2,6,7,2,3,1,0,2,2,3,0,NA,9,NA,8,8,7,"4","7",9,10,6,10,0,5,8,-2,1,2,4,1,3,4,2,4,1,3,3,3,7,7,2,0,6,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,3,NA,NA,-66,NA,NA,1,3,5,5,0,3,0,-66,1,1,1,2,0,0,-99,1,4,1,18705,5,8,0.555555555555556,14315,"87629 Füssen",43.566909,0.18199179896793,11.2703048682677
"15292",17944,1,62,2,"11",2,NA,1,2,NA,3,1,0,0,1,0,0,2,2,1,1,3,3,1,5,3,2,0,2,6,1,0,1,0,2,0,0,2,1,6,1,8,9,NA,10,0,0,"4","7",5,5,7,9,0,7,0,-4,1,1,1,1,2,3,4,1,2,2,0,1,0,0,5,2,12,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,2,1,2,NA,3,NA,NA,-66,NA,NA,2,-66,2,2,2,2,0,-66,1,1,1,2,0,1,3600,0,NA,2,18705,2,2,0.222222222222222,2853,"55490 Gemünden",44.513154,0.164305015797296,10.1795710264854
"15293",17945,1,41,1,"13",2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,5,2,1,4,4,1,1,1,10,4,6,1,7,8,2,3,3,1,4,4,3,1,7,7,4,7,6,10,"4","7",10,10,6,5,0,10,0,5,2,2,1,1,2,2,3,5,2,7,3,0,10,0,0,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,0,1,-66,-66,1,1,1,1,1,1,1500,0,NA,2,18705,3,4,0.277777777777778,20684,"01157 Dresden",8.063003,0.0539033737064555,3.37116465574599
"15294",17946,1,59,1,"8",2,NA,1,99,NA,3,0,0,0,1,0,1,2,1,1,2,2,2,3,5,5,2,10,1,3,1,5,5,0,2,0,0,2,2,5,1,4,9,NA,4,3,3,"4","7",3,3,7,10,0,7,0,-1,1,1,3,2,2,3,3,0,2,0,0,0,0,0,0,3,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,1,3,NA,NA,NA,-66,NA,NA,1,4,3,6,1,2,0,-66,1,1,1,1,0,1,1300,0,NA,1,18705,3,NA,NA,5407,"17440 Kröslin, Krummin, Lassan u.a.",142.671759,0.491010945341985,30.3273395736248
"15295",17947,1,55,1,"9",2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,5,1,1,1,5,5,1,5,2,2,2,0,0,2,3,2,2,3,3,4,1,5,5,3,8,10,8,"4","7",10,10,3,10,0,6,0,-5,1,1,3,2,2,4,2,6,2,4,0,7,2,10,0,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,2,NA,NA,-66,NA,NA,2,-66,5,5,0,1,-66,-66,1,1,1,2,0,1,850,0,NA,2,18705,5,8,0.555555555555556,31373,"30519 Hannover",12.112825,0.0378983446509397,2.38414363212951
"15296",17948,1,66,2,"14",2,NA,1,1,2,3,1,0,0,1,0,0,2,1,5,3,1,1,1,5,5,1,5,3,2,1,3,5,1,2,1,1,3,3,6,0,NA,9,NA,5,5,4,"4","7",5,2,3,10,0,0,0,-5,1,1,1,1,3,3,4,6,2,5,5,8,2,9,7,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,1,NA,NA,-66,NA,NA,2,-66,3,1,1,2,0,-66,1,1,1,1,0,1,1100,0,NA,99,18705,3,4,0.277777777777778,21041,"06132 Halle/ Saale",20.279496,0.0927726577901173,5.76821126093626
"15297",17949,1,57,1,"10",2,NA,2,2,NA,2,1,1,1,1,0,0,2,1,1,3,1,2,2,3,5,1,5,3,5,2,10,10,2,2,2,2,2,2,5,1,6,8,1,10,7,5,"4","7",0,0,7,10,0,10,4,-5,1,1,1,1,1,3,3,1,2,5,7,3,0,0,8,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,0,2,0,-66,1,1,1,2,0,1,5000,0,NA,2,18705,3,4,0.277777777777778,21510,"44379 Dortmund",9.308112,0.13461506369288,8.34860859489099
"15298",17950,1,74,1,"10",2,NA,3,99,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,3,1,1,3,3,4,1,7,3,4,1,2,3,1,1,1,0,1,3,6,1,3,3,3,5,10,3,"4","7",10,10,3,10,0,10,0,0,2,2,2,2,2,3,2,3,1,0,0,5,5,0,7,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,2,NA,NA,-66,NA,NA,2,-66,2,2,2,1,-66,-66,1,1,1,2,0,0,-99,1,2,99,18705,2,2,0.222222222222222,26408,"53359 Rheinbach",69.696586,0.113052947598414,7.01888517951475
"15299",17951,1,33,1,"10",2,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,4,5,1,1,1,1,1,1,5,2,6,2,0,0,1,0,1,0,2,3,1,1,5,5,2,5,5,5,"7","4",10,10,6,10,10,10,0,-5,1,1,1,1,1,1,1,6,1,1,1,4,5,10,5,0,2,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,5,1,3,1,1,1,1,1,2,0,0,-99,1,6,4,18705,5,8,0.555555555555556,20101,"33649 Bielefeld",29.442474,0.126726997277598,7.86215603297683
"15300",17952,1,72,1,"10",2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,1,4,4,1,1,3,4,5,1,8,3,5,1,5,5,4,3,3,3,4,1,6,1,1,1,3,5,5,5,"7","9",10,10,1,10,0,7,0,0,1,1,1,3,3,3,3,5,2,5,5,3,0,4,4,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,4,NA,NA,NA,1,0,0,NA,NA,-66,5,6,1,2,0,-66,1,1,1,2,0,1,3200,0,NA,99,18705,5,8,0.555555555555556,18370,"40670 Meerbusch",17.835384,0.121080579994262,7.51394469593818
"15301",17953,1,47,1,"4",2,NA,3,2,NA,3,0,0,1,1,0,0,2,2,4,2,1,1,3,4,5,1,5,3,5,2,2,1,2,2,2,2,3,2,7,0,NA,3,3,4,3,3,"7","9",9,7,6,9,0,10,0,5,1,2,2,1,2,2,3,6,2,3,3,7,3,0,2,0,1,2,NA,1,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,1,1,2,0,-66,1,1,1,1,0,1,1200,0,NA,99,18705,3,4,0.277777777777778,9068,"03205 Calau, Bronkow",202.684852,0.495636757386521,30.6126107670365
"15302",17954,1,56,1,"10",2,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,2,1,3,3,1,1,1,5,1,1,10,3,4,1,0,4,2,3,1,1,2,2,5,1,3,3,3,10,0,4,"7","1",10,10,4,10,5,10,0,0,1,1,1,4,1,1,2,1,2,5,5,9,2,2,2,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,2,NA,NA,-66,NA,NA,2,-66,2,2,1,2,0,-66,1,1,1,2,1,1,3500,0,NA,99,18705,2,2,0.222222222222222,25076,"59227 Ahlen",80.060001,0.192592475738624,11.9240425653969
"15303",17955,1,61,2,"9",2,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,2,2,2,4,4,1,6,3,5,1,3,4,0,0,1,1,1,2,3,1,5,5,3,3,7,5,"7","4",10,10,5,8,0,2,0,-2,2,1,3,3,4,5,2,5,2,1,0,9,3,9,6,0,1,4,NA,NA,NA,1,0,0,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,4,2,3,0,-66,1,1,1,2,0,1,4500,0,NA,2,18705,5,8,0.555555555555556,3039,"38321 Denkte",18.078232,0.0653134333168477,4.07481653148522
"15304",17956,1,33,2,"13",2,NA,1,2,NA,3,0,1,0,0,0,0,2,1,1,1,3,2,1,5,5,1,5,1,7,1,8,5,0,2,0,0,2,2,6,1,4,4,3,5,2,2,"7","1",5,5,2,10,0,8,0,0,1,1,1,1,3,3,3,1,2,0,0,0,0,0,1,10,12,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,1,1,2,NA,1,NA,NA,-66,NA,NA,2,-66,2,1,1,1,-66,-66,1,1,1,1,0,0,-99,1,2,1,18705,2,2,0.222222222222222,5547,"08352 Raschau",41.015168,0.203647666864612,12.6058099038753
"15305",17958,1,32,1,"10",2,NA,2,1,1,3,0,0,0,1,0,1,2,2,4,2,1,2,1,4,5,1,0,2,7,2,7,2,2,2,2,1,3,2,4,1,3,3,3,2,5,5,"7","9",9,1,6,10,0,10,0,-5,1,1,1,1,2,3,3,6,2,1,5,5,0,5,5,0,1,2,NA,3,NA,NA,-66,NA,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,1,1,3,1,1,1,1,2,NA,0,1,3182,0,NA,1,18705,5,6,0.388888888888889,23492,"40489 Düsseldorf",32.192487,0.111942487465386,6.95040373575194
"15306",17959,1,56,1,"8",2,NA,1,2,NA,2,1,1,1,1,0,0,2,1,5,1,3,3,3,5,5,5,0,2,7,2,0,4,0,0,0,0,0,2,6,0,NA,9,NA,7,0,0,"7","1",0,0,1,0,0,0,0,0,5,5,5,5,5,5,4,0,2,0,0,0,0,0,0,0,1,5,NA,NA,NA,1,1,0,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,2,1,-66,-66,1,1,1,1,1,0,-99,1,2,99,18705,3,4,0.277777777777778,9224,"19217 Rehna, Carlow u.a.",215.36114,0.313609685417188,19.3871049414682
"15307",17960,1,65,1,"11",2,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,4,1,1,1,3,5,2,2,3,6,2,5,1,2,3,2,1,0,1,6,1,5,5,2,7,7,7,"7","4",10,10,7,10,0,3,0,-5,2,1,1,2,3,3,2,5,2,1,0,4,0,10,0,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,2,NA,NA,-66,NA,NA,2,-66,2,2,0,1,-66,-66,1,1,1,2,0,0,-99,1,2,1,18705,2,2,0.222222222222222,6937,"76751 Jockgrim",12.61339,0.0444118996695749,2.7858308592864
"15308",17961,1,59,1,"2",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,1,2,2,2,2,2,5,3,4,2,7,5,2,3,2,2,3,2,5,1,3,2,3,6,8,6,"7","4",9,8,7,8,3,8,0,0,2,2,2,2,2,2,2,4,2,5,4,7,5,2,1,0,1,2,NA,3,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,5,0,2,0,-66,1,1,1,2,0,1,4500,0,NA,2,18705,5,8,0.555555555555556,16088,"90453 Nürnberg",12.852677,0.104571679606796,6.49585021434122
"15309",17962,1,47,1,"2",2,NA,3,2,NA,3,1,0,1,0,0,0,2,3,2,3,1,2,2,4,5,2,6,2,6,1,3,6,2,1,2,0,2,2,6,1,1,1,2,6,5,4,"7","1",6,6,5,7,0,0,0,-4,1,1,2,2,2,2,4,1,2,9,8,8,1,0,0,0,2,1,2,NA,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,2,2,0,2,0,-66,1,1,1,2,0,0,-99,1,3,1,18705,2,2,0.222222222222222,16849,"84453 Mühldorf a. Inn",29.505695,0.0312084483394089,1.97158153790328
"15310",17964,1,30,1,"2",2,NA,3,2,NA,2,0,0,0,1,1,0,2,2,3,2,3,3,3,5,5,2,2,2,6,2,3,5,1,3,1,2,2,3,3,1,7,8,2,7,5,5,"7","4",5,2,8,8,0,5,0,-2,1,1,4,1,2,4,3,5,2,0,0,0,7,5,0,0,1,2,NA,3,NA,NA,-66,NA,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,5,0,2,0,-66,1,1,1,2,0,1,3500,0,NA,1,18705,5,8,0.555555555555556,23784,"81379 München",6.207945,0.133644126987369,8.28873148141521
"15311",17965,1,51,1,"7",2,NA,1,1,2,3,1,0,1,1,0,0,2,2,2,4,1,1,1,5,5,1,7,3,5,1,3,5,0,2,0,2,0,3,6,1,9,9,NA,5,0,5,"7","4",5,5,6,9,0,2,0,-4,2,1,1,2,3,2,3,6,2,0,0,0,2,0,0,0,1,2,NA,4,NA,NA,-66,NA,NA,2,1,20,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,0,2,0,-66,1,1,1,2,1,0,-99,1,6,99,18705,3,4,0.277777777777778,9795,"65385 Rüdesheim am Rhein",51.470556,0.186612900888564,11.5552855910218
"15312",17966,1,31,1,"10",2,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,2,2,5,2,1,3,1,5,5,1,9,3,6,2,2,8,3,3,3,1,2,3,5,1,5,9,NA,6,8,10,"7","9",7,7,5,8,0,9,0,-2,2,4,4,1,1,2,2,1,2,2,1,7,7,8,3,0,11,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,3,NA,NA,-66,NA,NA,1,15,5,5,1,3,1,1,1,1,1,2,0,0,-99,1,6,2,18705,5,8,0.555555555555556,21573,"44137 Dortmund",3.281158,0.0562571250508465,3.51631916019713
"15313",17967,1,64,1,"12",2,NA,1,1,2,2,1,1,1,1,0,0,2,1,4,2,1,1,1,5,5,2,0,3,3,1,2,0,0,2,2,2,2,3,4,0,NA,7,3,0,3,4,"7","1",0,0,8,9,0,9,0,0,2,1,1,1,5,3,4,0,2,5,5,5,5,5,5,5,12,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,2,1,4,NA,NA,NA,1,2,0,NA,NA,-66,2,2,4,3,0,-66,1,1,1,2,0,1,1000,0,NA,1,18705,2,2,0.222222222222222,15926,"66679 Losheim",96.743663,0.279554184488128,17.2869216009581
"15314",17968,1,40,1,"6",2,NA,3,99,NA,3,1,0,0,1,0,0,2,1,4,4,1,1,2,5,5,2,7,2,3,1,3,5,3,3,3,2,2,3,4,1,3,7,3,2,5,5,"7","1",5,5,2,8,0,6,0,-5,1,1,1,1,3,3,3,6,2,2,2,10,8,5,3,0,4,2,NA,1,NA,NA,-66,NA,NA,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,5,0,1,-66,-66,1,1,1,2,0,1,1000,0,NA,1,18705,5,8,0.555555555555556,13124,"22081 Hamburg",1.678094,0.0810200684950873,5.04343577468827
"15315",17969,1,35,1,"14",2,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,5,2,3,3,5,3,3,1,10,3,7,2,8,10,0,0,0,0,0,3,5,1,5,5,3,10,4,4,"7","9",10,3,5,5,0,10,0,5,5,3,1,1,5,1,4,0,2,0,0,7,3,10,4,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,4,2,0,2,0,-66,1,1,1,1,0,1,4000,0,NA,2,18705,4,6,0.388888888888889,2217,"38829 Harsleben",27.93436,0.155871504290054,9.65948117649592
"15316",17970,1,45,1,"11",2,NA,1,2,NA,3,1,1,0,1,0,0,2,1,1,4,1,1,1,5,5,1,0,1,6,2,3,5,3,3,3,3,3,2,7,1,1,1,2,4,6,5,"7","9",3,3,2,10,0,10,7,-5,1,2,3,3,2,4,3,6,2,9,9,0,0,0,9,0,1,4,NA,NA,NA,1,0,0,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,2,2,4,2,2,1,1,1,2,0,0,-99,1,1,2,18705,5,6,0.388888888888889,20035,"55130 Mainz",13.071656,0.120160476191425,7.45720241861021
"15317",17971,1,53,1,"10",2,NA,1,2,NA,2,1,0,0,1,0,0,2,1,1,1,1,1,2,5,5,1,0,2,6,2,6,5,0,1,1,0,2,2,5,1,7,7,2,5,6,0,"7","9",1,1,4,10,0,4,0,-3,1,1,1,1,3,3,4,3,2,0,0,5,6,0,5,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,0,1,-66,-66,1,1,1,2,1,1,1800,0,NA,2,18705,3,4,0.277777777777778,19475,"53343 Wachtberg",49.668364,0.125354574219954,7.7775194848961
"15318",17972,1,56,1,"11",2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,2,2,2,2,1,1,1,2,10,1,1,1,10,10,4,4,4,0,4,1,11,0,NA,1,3,10,7,10,"7","1",10,0,8,10,10,4,8,-5,3,1,3,3,1,1,1,4,1,8,9,10,10,10,10,10,10,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,2,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,2,4,1,3,0,-66,1,1,1,2,0,1,1900,0,NA,3,18705,2,NA,NA,24356,"83026 Rosenheim",23.4215,0.0579574514892651,3.62117732296015
"15319",17973,1,39,1,"9",2,NA,2,99,NA,1,NA,NA,NA,NA,NA,NA,2,2,5,2,1,2,3,3,2,1,7,2,4,1,2,5,3,3,3,2,2,4,3,1,1,9,NA,10,10,6,"7","9",10,10,6,10,0,10,0,0,2,1,2,1,1,3,2,0,2,10,0,10,0,10,9,0,11,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,1,NA,NA,-66,NA,NA,2,-66,2,1,1,3,1,1,1,1,1,2,0,0,-99,1,1,1,18705,2,2,0.222222222222222,6932,"21709 Himmelpforten",44.492039,0.232478254771195,14.3837758349783
"15320",17974,1,34,1,"16",2,NA,3,2,NA,2,1,1,1,1,0,0,2,2,4,3,1,1,2,5,5,2,0,3,2,1,4,0,0,1,0,0,1,2,6,1,8,9,NA,9,0,4,"7","1",2,3,6,9,0,3,0,-5,1,1,1,1,3,3,4,0,2,0,0,0,0,0,0,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,6,NA,NA,NA,NA,-66,NA,NA,NA,-66,4,2,0,2,0,-66,1,1,1,1,0,1,1200,0,NA,1,18705,4,6,0.388888888888889,4528,"99735 Kleinfurra, Werther u.a.",80.494462,0.121083652372718,7.51413416776715
"15321",17976,1,43,1,"15",2,NA,4,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,3,1,1,1,5,5,1,3,3,5,2,4,4,2,2,2,0,2,2,6,1,5,9,NA,2,4,6,"7","9",9,9,6,9,5,9,9,-5,1,1,3,1,3,3,3,5,2,6,4,5,0,10,6,0,2,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,1,3,1,1,1,1,1,2,0,1,5500,0,NA,1,18705,3,4,0.277777777777778,31266,"22880 Wedel",32.513856,0.164229651829147,10.1749233735052
"15322",17977,1,41,1,"2",2,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,2,4,1,1,4,2,2,1,9,3,6,1,2,4,2,2,2,2,3,4,6,1,8,9,NA,7,10,6,"7","1",10,10,1,10,0,9,0,-3,1,2,3,2,3,4,2,6,2,4,4,2,0,0,0,0,2,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,3,2,2,3,2,1,1,1,1,2,0,1,2600,0,NA,2,18705,3,4,0.277777777777778,17628,"96050 Bamberg",16.217621,0.0105026047217944,0.694663958346776
"15323",17978,1,55,1,"10",2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,3,3,1,1,10,3,5,2,5,2,1,2,1,1,1,2,8,1,1,1,2,5,5,4,"7","1",10,10,3,6,6,9,0,3,2,3,1,3,5,3,1,6,2,9,9,5,0,0,8,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,3,NA,NA,-66,NA,NA,2,-66,5,2,1,3,1,1,1,1,1,2,0,0,-99,1,1,1,18705,5,6,0.388888888888889,8510,"47059 Duisburg",7.49238,0.0255662731671429,1.62363180943751
"15324",17979,1,58,1,"2",2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,4,2,1,2,3,4,1,3,2,7,2,2,8,2,3,2,2,2,2,5,1,5,5,2,4,8,6,"7","9",10,10,2,10,6,4,2,-5,2,1,1,2,2,2,4,4,2,5,5,7,6,10,5,0,2,2,NA,1,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,4,3,3,0,-66,1,1,1,2,0,1,4000,0,NA,1,18705,5,8,0.555555555555556,7192,"88138 Sigmarszell",35.927952,0.117440273862335,7.28944909070378
"15325",17980,1,33,1,"10",2,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,4,1,2,1,4,5,1,4,3,5,99,2,7,3,3,3,3,3,3,6,1,5,5,2,7,7,6,"7","9",10,10,4,10,0,5,0,-5,1,1,2,1,2,4,2,5,2,6,0,8,1,10,3,0,2,2,NA,2,NA,NA,-66,NA,NA,1,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,5,5,0,1,-66,-66,1,1,1,2,0,1,2100,0,NA,1,18705,5,8,0.555555555555556,10043,"48341 Altenberge",63.003232,0.241700398315025,14.9525001733719
"15326",17982,1,54,1,"8",2,NA,2,2,NA,2,0,0,0,0,0,1,2,1,2,3,3,2,3,3,5,4,8,3,4,2,3,5,2,2,2,2,3,2,6,1,3,3,3,5,2,5,"7","9",10,10,4,10,0,3,0,-5,1,1,3,1,4,3,3,4,2,8,7,7,7,4,6,0,1,2,NA,2,NA,NA,-66,NA,NA,2,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,4,4,1,2,0,-66,1,1,1,1,1,1,3200,0,NA,1,18705,4,7,0.444444444444444,28907,"18273 Güstrow",71.115245,0.237397994979755,14.6871734108113
"15327",17984,1,72,1,"12",2,NA,3,1,2,3,1,1,0,1,0,0,2,2,1,4,1,1,3,4,3,1,8,3,4,1,0,0,0,3,1,1,2,2,1,1,7,7,1,10,5,5,"7","1",5,5,4,10,0,7,0,-5,1,1,1,2,3,4,3,1,2,0,0,2,10,0,1,0,13,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,NA,1,2,NA,2,NA,NA,-66,NA,NA,1,5,2,2,2,1,-66,-66,1,1,1,2,0,1,2000,0,NA,2,18705,2,2,0.222222222222222,5546,"66127 Saarbrücken",9.315982,0.103878333880373,6.45309197839924
"15328",17987,1,54,1,"10",2,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,2,2,2,3,2,1,3,2,3,1,10,3,6,2,7,0,2,1,1,0,2,2,4,1,3,3,3,4,5,2,"7","9",10,10,7,10,0,0,0,-5,1,2,1,3,5,3,3,0,2,5,0,8,6,0,0,1,2,2,NA,1,NA,NA,-66,NA,NA,1,2,-66,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,-66,4,2,0,2,0,-66,1,1,1,2,0,1,4000,0,NA,2,18705,4,6,0.388888888888889,25687,"47249 Duisburg",7.081248,0.083064362119307,5.16950619783784
